,accel [g],aerodrag,gap [m],lift per assy [N],position [m],time [s],velocity [m/s]
5846,,,0.0025,,,,
5847,,,0.0025,,,,
5848,,,0.0025,,,,
5849,,,0.0025,,,,
5850,,,0.0025,,,,
5851,,,0.0025,,,,
5852,,,0.0025,,,,
5853,,,0.0025,,,,
5854,,,0.0025,,,,
5855,,,0.0025,,,,
5856,,,0.0025,,,,
5857,,,0.0025,,,,
5858,,,0.0025,,,,
5859,,,0.0025,,,,
5860,,,0.0025,,,,
5861,,,0.0025,,,,
5862,,,0.0025,,,,
5863,,,0.0025,,,,
5864,,,0.0025,,,,
5865,,,0.0025,,,,
5866,,,0.0025,,,,
5867,,,0.0025,,,,
5868,,,0.0025,,,,
5869,,,0.0025,,,,
5870,,,0.0025,,,,
5871,,,0.0025,,,,
5872,,,0.0025,,,,
5873,,,0.0025,,,,
5874,,,0.0025,,,,
5875,,,0.0025,,,,
5876,,,0.0025,,,,
5877,,,0.0025,,,,
5878,,,0.0025,,,,
5879,,,0.0025,,,,
5880,,,0.0025,,,,
5881,,,0.0025,,,,
5882,,,0.0025,,,,
5883,,,0.0025,,,,
5884,,,0.0025,,,,
5885,,,0.0025,,,,
5886,,,0.0025,,,,
5887,,,0.0025,,,,
5888,,,0.0025,,,,
5889,,,0.0025,,,,
5890,,,0.0025,,,,
5891,,,0.0025,,,,
5892,,,0.0025,,,,
5893,,,0.0025,,,,
5894,,,0.0025,,,,
5895,,,0.0025,,,,
5896,,,0.0025,,,,
5897,,,0.0025,,,,
5898,,,0.0025,,,,
5899,,,0.0025,,,,
5900,,,0.0025,,,,
5901,,,0.0025,,,,
5902,,,0.0025,,,,
5903,,,0.0025,,,,
5904,,,0.0025,,,,
5905,,,0.0025,,,,
5906,,,0.0025,,,,
5907,,,0.0025,,,,
5908,,,0.0025,,,,
5909,,,0.0025,,,,
5910,,,0.0025,,,,
5911,,,0.0025,,,,
5912,,,0.0025,,,,
5913,,,0.0025,,,,
5914,,,0.0025,,,,
5915,,,0.0025,,,,
5916,,,0.0025,,,,
5917,,,0.0025,,,,
5918,,,0.0025,,,,
5919,,,0.0025,,,,
5920,,,0.0025,,,,
5921,,,0.0025,,,,
5922,,,0.0025,,,,
5923,,,0.0025,,,,
5924,,,0.0025,,,,
5925,,,0.0025,,,,
5926,,,0.0025,,,,
5927,,,0.0025,,,,
5928,,,0.0025,,,,
5929,,,0.0025,,,,
5930,,,0.0025,,,,
5931,,,0.0025,,,,
5932,,,0.0025,,,,
5933,,,0.0025,,,,
5934,,,0.0025,,,,
5935,,,0.0025,,,,
5936,,,0.0025,,,,
5937,,,0.0025,,,,
5938,,,0.0025,,,,
5939,,,0.0025,,,,
5940,,,0.0025,,,,
5941,,,0.0025,,,,
5942,,,0.0025,,,,
5943,,,0.0025,,,,
5944,,,0.0025,,,,
5945,,,0.0025,,,,
5946,,,0.0025,,,,
5947,,,0.0025,,,,
5948,,,0.0025,,,,
5949,,,0.0025,,,,
5950,,,0.0025,,,,
5951,,,0.0025,,,,
5952,,,0.0025,,,,
5953,,,0.0025,,,,
5954,,,0.0025,,,,
5955,,,0.0025,,,,
5956,,,0.0025,,,,
5957,,,0.0025,,,,
5958,,,0.0025,,,,
5959,,,0.0025,,,,
5960,,,0.0025,,,,
5961,,,0.0025,,,,
5962,,,0.0025,,,,
5963,,,0.0025,,,,
5964,,,0.0025,,,,
5965,,,0.0025,,,,
5966,,,0.0025,,,,
5967,,,0.0025,,,,
5968,,,0.0025,,,,
5969,,,0.0025,,,,
5970,,,0.0025,,,,
5971,,,0.0025,,,,
5972,,,0.0025,,,,
5973,,,0.0025,,,,
5974,,,0.0025,,,,
5975,,,0.0025,,,,
5976,,,0.0025,,,,
5977,,,0.0025,,,,
5978,,,0.0025,,,,
5979,,,0.0025,,,,
5980,,,0.0025,,,,
5981,,,0.0025,,,,
5982,,,0.0025,,,,
5983,,,0.0025,,,,
5984,,,0.0025,,,,
5985,,,0.0025,,,,
5986,,,0.0025,,,,
5987,,,0.0025,,,,
5988,,,0.0025,,,,
5989,,,0.0025,,,,
5990,,,0.0025,,,,
5991,,,0.0025,,,,
5992,,,0.0025,,,,
5993,,,0.0025,,,,
5994,,,0.0025,,,,
5995,,,0.0025,,,,
5996,,,0.0025,,,,
5997,,,0.0025,,,,
5998,,,0.0025,,,,
5999,,,0.0025,,,,
6000,,,0.0025,,,,
6001,,,0.0025,,,,
6002,,,0.0025,,,,
6003,,,0.0025,,,,
6004,,,0.0025,,,,
6005,,,0.0025,,,,
6006,,,0.0025,,,,
6007,,,0.0025,,,,
6008,,,0.0025,,,,
6009,,,0.0025,,,,
6010,,,0.0025,,,,
6011,,,0.0025,,,,
6012,,,0.0025,,,,
6013,,,0.0025,,,,
6014,,,0.0025,,,,
6015,,,0.0025,,,,
6016,,,0.0025,,,,
6017,,,0.0025,,,,
6018,,,0.0025,,,,
6019,,,0.0025,,,,
6020,,,0.0025,,,,
6021,,,0.0025,,,,
6022,,,0.0025,,,,
6023,,,0.0025,,,,
6024,,,0.0025,,,,
6025,,,0.0025,,,,
6026,,,0.0025,,,,
6027,,,0.0025,,,,
6028,,,0.0025,,,,
6029,,,0.0025,,,,
6030,,,0.0025,,,,
6031,,,0.0025,,,,
6032,,,0.0025,,,,
6033,,,0.0025,,,,
6034,,,0.0025,,,,
6035,,,0.0025,,,,
6036,,,0.0025,,,,
6037,,,0.0025,,,,
6038,,,0.0025,,,,
6039,,,0.0025,,,,
6040,,,0.0025,,,,
6041,,,0.0025,,,,
6042,,,0.0025,,,,
6043,,,0.0025,,,,
6044,,,0.0025,,,,
6045,,,0.0025,,,,
6046,,,0.0025,,,,
6047,,,0.0025,,,,
6048,,,0.0025,,,,
6049,,,0.0025,,,,
6050,,,0.0025,,,,
6051,,,0.0025,,,,
6052,,,0.0025,,,,
6053,,,0.0025,,,,
6054,,,0.0025,,,,
6055,,,0.0025,,,,
6056,,,0.0025,,,,
6057,,,0.0025,,,,
6058,,,0.0025,,,,
6059,,,0.0025,,,,
6060,,,0.0025,,,,
6061,,,0.0025,,,,
6062,,,0.0025,,,,
6063,,,0.0025,,,,
6064,,,0.0025,,,,
6065,,,0.0025,,,,
6066,,,0.0025,,,,
6067,,,0.0025,,,,
6068,,,0.0025,,,,
6069,,,0.0025,,,,
6070,,,0.0025,,,,
6071,,,0.0025,,,,
6072,,,0.0025,,,,
6073,,,0.0025,,,,
6074,,,0.0025,,,,
6075,,,0.0025,,,,
6076,,,0.0025,,,,
6077,,,0.0025,,,,
6078,,,0.0025,,,,
6079,,,0.0025,,,,
6080,,,0.0025,,,,
6081,,,0.0025,,,,
6082,,,0.0025,,,,
6083,,,0.0025,,,,
6084,,,0.0025,,,,
6085,,,0.0025,,,,
6086,,,0.0025,,,,
6087,,,0.0025,,,,
6088,,,0.0025,,,,
6089,,,0.0025,,,,
6090,,,0.0025,,,,
6091,,,0.0025,,,,
6092,,,0.0025,,,,
6093,,,0.0025,,,,
6094,,,0.0025,,,,
6095,,,0.0025,,,,
6096,,,0.0025,,,,
6097,,,0.0025,,,,
6098,,,0.0025,,,,
6099,,,0.0025,,,,
6100,,,0.0025,,,,
6101,,,0.0025,,,,
6102,,,0.0025,,,,
6103,,,0.0025,,,,
6104,,,0.0025,,,,
6105,,,0.0025,,,,
6106,,,0.0025,,,,
6107,,,0.0025,,,,
6108,,,0.0025,,,,
6109,,,0.0025,,,,
6110,,,0.0025,,,,
6111,,,0.0025,,,,
6112,,,0.0025,,,,
6113,,,0.0025,,,,
6114,,,0.0025,,,,
6115,,,0.0025,,,,
6116,,,0.0025,,,,
6117,,,0.0025,,,,
6118,,,0.0025,,,,
6119,,,0.0025,,,,
6120,,,0.0025,,,,
6121,,,0.0025,,,,
6122,,,0.0025,,,,
6123,,,0.0025,,,,
6124,,,0.0025,,,,
6125,,,0.0025,,,,
6126,,,0.0025,,,,
6127,,,0.0025,,,,
6128,,,0.0025,,,,
6129,,,0.0025,,,,
6130,,,0.0025,,,,
6131,,,0.0025,,,,
6132,,,0.0025,,,,
6133,,,0.0025,,,,
6134,,,0.0025,,,,
6135,,,0.0025,,,,
6136,,,0.0025,,,,
6137,,,0.0025,,,,
6138,,,0.0025,,,,
6139,,,0.0025,,,,
6140,,,0.0025,,,,
6141,,,0.0025,,,,
6142,,,0.0025,,,,
6143,,,0.0025,,,,
6144,,,0.0025,,,,
6145,,,0.0025,,,,
6146,,,0.0025,,,,
6147,,,0.0025,,,,
6148,,,0.0025,,,,
6149,,,0.0025,,,,
6150,,,0.0025,,,,
6151,,,0.0025,,,,
6152,,,0.0025,,,,
6153,,,0.0025,,,,
6154,,,0.0025,,,,
6155,,,0.0025,,,,
6156,,,0.0025,,,,
6157,,,0.0025,,,,
6158,,,0.0025,,,,
6159,,,0.0025,,,,
6160,,,0.0025,,,,
6161,,,0.0025,,,,
6162,,,0.0025,,,,
6163,,,0.0025,,,,
6164,,,0.0025,,,,
6165,,,0.0025,,,,
6166,,,0.0025,,,,
6167,,,0.0025,,,,
6168,,,0.0025,,,,
6169,,,0.0025,,,,
6170,,,0.0025,,,,
6171,,,0.0025,,,,
6172,,,0.0025,,,,
6173,,,0.0025,,,,
6174,,,0.0025,,,,
6175,,,0.0025,,,,
6176,,,0.0025,,,,
6177,,,0.0025,,,,
6178,,,0.0025,,,,
6179,,,0.0025,,,,
6180,,,0.0025,,,,
6181,,,0.0025,,,,
6182,,,0.0025,,,,
6183,,,0.0025,,,,
6184,,,0.0025,,,,
6185,,,0.0025,,,,
6186,,,0.0025,,,,
6187,,,0.0025,,,,
6188,,,0.0025,,,,
6189,,,0.0025,,,,
6190,,,0.0025,,,,
6191,,,0.0025,,,,
6192,,,0.0025,,,,
6193,,,0.0025,,,,
6194,,,0.0025,,,,
6195,,,0.0025,,,,
6196,,,0.0025,,,,
6197,,,0.0025,,,,
6198,,,0.0025,,,,
6199,,,0.0025,,,,
6200,,,0.0025,,,,
6201,,,0.0025,,,,
6202,,,0.0025,,,,
6203,,,0.0025,,,,
6204,,,0.0025,,,,
6205,,,0.0025,,,,
6206,,,0.0025,,,,
6207,,,0.0025,,,,
6208,,,0.0025,,,,
6209,,,0.0025,,,,
6210,,,0.0025,,,,
6211,,,0.0025,,,,
6212,,,0.0025,,,,
6213,,,0.0025,,,,
6214,,,0.0025,,,,
6215,,,0.0025,,,,
6216,,,0.0025,,,,
6217,,,0.0025,,,,
6218,,,0.0025,,,,
6219,,,0.0025,,,,
6220,,,0.0025,,,,
6221,,,0.0025,,,,
6222,,,0.0025,,,,
6223,,,0.0025,,,,
6224,,,0.0025,,,,
6225,,,0.0025,,,,
6226,,,0.0025,,,,
6227,,,0.0025,,,,
6228,,,0.0025,,,,
6229,,,0.0025,,,,
6230,,,0.0025,,,,
6231,,,0.0025,,,,
6232,,,0.0025,,,,
6233,,,0.0025,,,,
6234,,,0.0025,,,,
6235,,,0.0025,,,,
6236,,,0.0025,,,,
6237,,,0.0025,,,,
6238,,,0.0025,,,,
6239,,,0.0025,,,,
6240,,,0.0025,,,,
6241,,,0.0025,,,,
6242,,,0.0025,,,,
6243,,,0.0025,,,,
6244,,,0.0025,,,,
6245,,,0.0025,,,,
6246,,,0.0025,,,,
6247,,,0.0025,,,,
6248,,,0.0025,,,,
6249,,,0.0025,,,,
6250,,,0.0025,,,,
6251,,,0.0025,,,,
6252,,,0.0025,,,,
6253,,,0.0025,,,,
6254,,,0.0025,,,,
6255,,,0.0025,,,,
6256,,,0.0025,,,,
6257,,,0.0025,,,,
6258,,,0.0025,,,,
6259,,,0.0025,,,,
6260,,,0.0025,,,,
6261,,,0.0025,,,,
6262,,,0.0025,,,,
6263,,,0.0025,,,,
6264,,,0.0025,,,,
6265,,,0.0025,,,,
6266,,,0.0025,,,,
6267,,,0.0025,,,,
6268,,,0.0025,,,,
6269,,,0.0025,,,,
6270,,,0.0025,,,,
6271,,,0.0025,,,,
6272,,,0.0025,,,,
6273,,,0.0025,,,,
6274,,,0.0025,,,,
6275,,,0.0025,,,,
6276,,,0.0025,,,,
6277,,,0.0025,,,,
6278,,,0.0025,,,,
6279,,,0.0025,,,,
6280,,,0.0025,,,,
6281,,,0.0025,,,,
6282,,,0.0025,,,,
6283,,,0.0025,,,,
6284,,,0.0025,,,,
6285,,,0.0025,,,,
6286,,,0.0025,,,,
6287,,,0.0025,,,,
6288,,,0.0025,,,,
6289,,,0.0025,,,,
6290,,,0.0025,,,,
6291,,,0.0025,,,,
6292,,,0.0025,,,,
6293,,,0.0025,,,,
6294,,,0.0025,,,,
6295,,,0.0025,,,,
6296,,,0.0025,,,,
6297,,,0.0025,,,,
6298,,,0.0025,,,,
6299,,,0.0025,,,,
6300,,,0.0025,,,,
6301,,,0.0025,,,,
6302,,,0.0025,,,,
6303,,,0.0025,,,,
6304,,,0.0025,,,,
6305,,,0.0025,,,,
6306,,,0.0025,,,,
6307,,,0.0025,,,,
6308,,,0.0025,,,,
6309,,,0.0025,,,,
6310,,,0.0025,,,,
6311,,,0.0025,,,,
6312,,,0.0025,,,,
6313,,,0.0025,,,,
6314,,,0.0025,,,,
6315,,,0.0025,,,,
6316,,,0.0025,,,,
6317,,,0.0025,,,,
6318,,,0.0025,,,,
6319,,,0.0025,,,,
6320,,,0.0025,,,,
6321,,,0.0025,,,,
6322,,,0.0025,,,,
6323,,,0.0025,,,,
6324,,,0.0025,,,,
6325,,,0.0025,,,,
6326,,,0.0025,,,,
6327,,,0.0025,,,,
6328,,,0.0025,,,,
6329,,,0.0025,,,,
6330,,,0.0025,,,,
6331,,,0.0025,,,,
6332,,,0.0025,,,,
6333,,,0.0025,,,,
6334,,,0.0025,,,,
6335,,,0.0025,,,,
6336,,,0.0025,,,,
6337,,,0.0025,,,,
6338,,,0.0025,,,,
6339,,,0.0025,,,,
6340,,,0.0025,,,,
6341,,,0.0025,,,,
6342,,,0.0025,,,,
6343,,,0.0025,,,,
6344,,,0.0025,,,,
6345,,,0.0025,,,,
6346,,,0.0025,,,,
6347,,,0.0025,,,,
6348,,,0.0025,,,,
6349,,,0.0025,,,,
6350,,,0.0025,,,,
6351,,,0.0025,,,,
6352,,,0.0025,,,,
6353,,,0.0025,,,,
6354,,,0.0025,,,,
6355,,,0.0025,,,,
6356,,,0.0025,,,,
6357,,,0.0025,,,,
6358,,,0.0025,,,,
6359,,,0.0025,,,,
6360,,,0.0025,,,,
6361,,,0.0025,,,,
6362,,,0.0025,,,,
6363,,,0.0025,,,,
6364,,,0.0025,,,,
6365,,,0.0025,,,,
6366,,,0.0025,,,,
6367,,,0.0025,,,,
6368,,,0.0025,,,,
6369,,,0.0025,,,,
6370,,,0.0025,,,,
6371,,,0.0025,,,,
6372,,,0.0025,,,,
6373,,,0.0025,,,,
6374,,,0.0025,,,,
6375,,,0.0025,,,,
6376,,,0.0025,,,,
6377,,,0.0025,,,,
6378,,,0.0025,,,,
6379,,,0.0025,,,,
6380,,,0.0025,,,,
6381,,,0.0025,,,,
6382,,,0.0025,,,,
6383,,,0.0025,,,,
6384,,,0.0025,,,,
6385,,,0.0025,,,,
6386,,,0.0025,,,,
6387,,,0.0025,,,,
6388,,,0.0025,,,,
6389,,,0.0025,,,,
6390,,,0.0025,,,,
6391,,,0.0025,,,,
6392,,,0.0025,,,,
6393,,,0.0025,,,,
6394,,,0.0025,,,,
6395,,,0.0025,,,,
6396,,,0.0025,,,,
6397,,,0.0025,,,,
6398,,,0.0025,,,,
6399,,,0.0025,,,,
6400,,,0.0025,,,,
6401,,,0.0025,,,,
6402,,,0.0025,,,,
6403,,,0.0025,,,,
6404,,,0.0025,,,,
6405,,,0.0025,,,,
6406,,,0.0025,,,,
6407,,,0.0025,,,,
6408,,,0.0025,,,,
6409,,,0.0025,,,,
6410,,,0.0025,,,,
6411,,,0.0025,,,,
6412,,,0.0025,,,,
6413,,,0.0025,,,,
6414,,,0.0025,,,,
6415,,,0.0025,,,,
6416,,,0.0025,,,,
6417,,,0.0025,,,,
6418,,,0.0025,,,,
6419,,,0.0025,,,,
6420,,,0.0025,,,,
6421,,,0.0025,,,,
6422,,,0.0025,,,,
6423,,,0.0025,,,,
6424,,,0.0025,,,,
6425,,,0.0025,,,,
6426,,,0.0025,,,,
6427,,,0.0025,,,,
6428,,,0.0025,,,,
6429,,,0.0025,,,,
6430,,,0.0025,,,,
6431,,,0.0025,,,,
6432,,,0.0025,,,,
6433,,,0.0025,,,,
6434,,,0.0025,,,,
6435,,,0.0025,,,,
6436,,,0.0025,,,,
6437,,,0.0025,,,,
6438,,,0.0025,,,,
6439,,,0.0025,,,,
6440,,,0.0025,,,,
6441,,,0.0025,,,,
6442,,,0.0025,,,,
6443,,,0.0025,,,,
6444,,,0.0025,,,,
6445,,,0.0025,,,,
6446,,,0.0025,,,,
6447,,,0.0025,,,,
6448,,,0.0025,,,,
6449,,,0.0025,,,,
6450,,,0.0025,,,,
6451,,,0.0025,,,,
6452,,,0.0025,,,,
6453,,,0.0025,,,,
6454,,,0.0025,,,,
6455,,,0.0025,,,,
6456,,,0.0025,,,,
6457,,,0.0025,,,,
6458,,,0.0025,,,,
6459,,,0.0025,,,,
6460,,,0.0025,,,,
6461,,,0.0025,,,,
6462,,,0.0025,,,,
6463,,,0.0025,,,,
6464,,,0.0025,,,,
6465,,,0.0025,,,,
6466,,,0.0025,,,,
6467,,,0.0025,,,,
6468,,,0.0025,,,,
6469,,,0.0025,,,,
6470,,,0.0025,,,,
6471,,,0.0025,,,,
6472,,,0.0025,,,,
6473,,,0.0025,,,,
6474,,,0.0025,,,,
6475,,,0.0025,,,,
6476,,,0.0025,,,,
6477,,,0.0025,,,,
6478,,,0.0025,,,,
6479,,,0.0025,,,,
6480,,,0.0025,,,,
6481,,,0.0025,,,,
6482,,,0.0025,,,,
6483,,,0.0025,,,,
6484,,,0.0025,,,,
6485,,,0.0025,,,,
6486,,,0.0025,,,,
6487,,,0.0025,,,,
6488,,,0.0025,,,,
6489,,,0.0025,,,,
6490,,,0.0025,,,,
6491,,,0.0025,,,,
6492,,,0.0025,,,,
6493,,,0.0025,,,,
6494,,,0.0025,,,,
6495,,,0.0025,,,,
6496,,,0.0025,,,,
6497,,,0.0025,,,,
6498,,,0.0025,,,,
6499,,,0.0025,,,,
6500,,,0.0025,,,,
6501,,,0.0025,,,,
6502,,,0.0025,,,,
6503,,,0.0025,,,,
6504,,,0.0025,,,,
6505,,,0.0025,,,,
6506,,,0.0025,,,,
6507,,,0.0025,,,,
6508,,,0.0025,,,,
6509,,,0.0025,,,,
6510,,,0.0025,,,,
6511,,,0.0025,,,,
6512,,,0.0025,,,,
6513,,,0.0025,,,,
6514,,,0.0025,,,,
6515,,,0.0025,,,,
6516,,,0.0025,,,,
6517,,,0.0025,,,,
6518,,,0.0025,,,,
6519,,,0.0025,,,,
6520,,,0.0025,,,,
6521,,,0.0025,,,,
6522,,,0.0025,,,,
6523,,,0.0025,,,,
6524,,,0.0025,,,,
6525,,,0.0025,,,,
6526,,,0.0025,,,,
6527,,,0.0025,,,,
6528,,,0.0025,,,,
6529,,,0.0025,,,,
6530,,,0.0025,,,,
6531,,,0.0025,,,,
6532,,,0.0025,,,,
6533,,,0.0025,,,,
6534,,,0.0025,,,,
6535,,,0.0025,,,,
6536,,,0.0025,,,,
6537,,,0.0025,,,,
6538,,,0.0025,,,,
6539,,,0.0025,,,,
6540,,,0.0025,,,,
6541,,,0.0025,,,,
6542,,,0.0025,,,,
6543,,,0.0025,,,,
6544,,,0.0025,,,,
6545,,,0.0025,,,,
6546,,,0.0025,,,,
6547,,,0.0025,,,,
6548,,,0.0025,,,,
6549,,,0.0025,,,,
6550,,,0.0025,,,,
6551,,,0.0025,,,,
6552,,,0.0025,,,,
6553,,,0.0025,,,,
6554,,,0.0025,,,,
6555,,,0.0025,,,,
6556,,,0.0025,,,,
6557,,,0.0025,,,,
6558,,,0.0025,,,,
6559,,,0.0025,,,,
6560,,,0.0025,,,,
6561,,,0.0025,,,,
6562,,,0.0025,,,,
6563,,,0.0025,,,,
6564,,,0.0025,,,,
6565,,,0.0025,,,,
6566,,,0.0025,,,,
6567,,,0.0025,,,,
6568,,,0.0025,,,,
6569,,,0.0025,,,,
6570,,,0.0025,,,,
6571,,,0.0025,,,,
6572,,,0.0025,,,,
6573,,,0.0025,,,,
6574,,,0.0025,,,,
6575,,,0.0025,,,,
6576,,,0.0025,,,,
6577,,,0.0025,,,,
6578,,,0.0025,,,,
6579,,,0.0025,,,,
6580,,,0.0025,,,,
6581,,,0.0025,,,,
6582,,,0.0025,,,,
6583,,,0.0025,,,,
6584,,,0.0025,,,,
6585,,,0.0025,,,,
6586,,,0.0025,,,,
6587,,,0.0025,,,,
6588,,,0.0025,,,,
6589,,,0.0025,,,,
6590,,,0.0025,,,,
6591,,,0.0025,,,,
6592,,,0.0025,,,,
6593,,,0.0025,,,,
6594,,,0.0025,,,,
6595,,,0.0025,,,,
6596,,,0.0025,,,,
6597,,,0.0025,,,,
6598,,,0.0025,,,,
6599,,,0.0025,,,,
6600,,,0.0025,,,,
6601,,,0.0025,,,,
6602,,,0.0025,,,,
6603,,,0.0025,,,,
6604,,,0.0025,,,,
6605,,,0.0025,,,,
6606,,,0.0025,,,,
6607,,,0.0025,,,,
6608,,,0.0025,,,,
6609,,,0.0025,,,,
6610,,,0.0025,,,,
6611,,,0.0025,,,,
6612,,,0.0025,,,,
6613,,,0.0025,,,,
6614,,,0.0025,,,,
6615,,,0.0025,,,,
6616,,,0.0025,,,,
6617,,,0.0025,,,,
6618,,,0.0025,,,,
6619,,,0.0025,,,,
6620,,,0.0025,,,,
6621,,,0.0025,,,,
6622,,,0.0025,,,,
6623,,,0.0025,,,,
6624,,,0.0025,,,,
6625,,,0.0025,,,,
6626,,,0.0025,,,,
6627,,,0.0025,,,,
6628,,,0.0025,,,,
6629,,,0.0025,,,,
6630,,,0.0025,,,,
6631,,,0.0025,,,,
6632,,,0.0025,,,,
6633,,,0.0025,,,,
6634,,,0.0025,,,,
6635,,,0.0025,,,,
6636,,,0.0025,,,,
6637,,,0.0025,,,,
6638,,,0.0025,,,,
6639,,,0.0025,,,,
6640,,,0.0025,,,,
6641,,,0.0025,,,,
6642,,,0.0025,,,,
6643,,,0.0025,,,,
6644,,,0.0025,,,,
6645,,,0.0025,,,,
6646,,,0.0025,,,,
6647,,,0.0025,,,,
6648,,,0.0025,,,,
6649,,,0.0025,,,,
6650,,,0.0025,,,,
6651,,,0.0025,,,,
6652,,,0.0025,,,,
6653,,,0.0025,,,,
6654,,,0.0025,,,,
6655,,,0.0025,,,,
6656,,,0.0025,,,,
6657,,,0.0025,,,,
6658,,,0.0025,,,,
6659,,,0.0025,,,,
6660,,,0.0025,,,,
6661,,,0.0025,,,,
6662,,,0.0025,,,,
6663,,,0.0025,,,,
6664,,,0.0025,,,,
6665,,,0.0025,,,,
6666,,,0.0025,,,,
6667,,,0.0025,,,,
6668,,,0.0025,,,,
6669,,,0.0025,,,,
6670,,,0.0025,,,,
6671,,,0.0025,,,,
6672,,,0.0025,,,,
6673,,,0.0025,,,,
6674,,,0.0025,,,,
6675,,,0.0025,,,,
6676,,,0.0025,,,,
6677,,,0.0025,,,,
6678,,,0.0025,,,,
6679,,,0.0025,,,,
6680,,,0.0025,,,,
6681,,,0.0025,,,,
6682,,,0.0025,,,,
6683,,,0.0025,,,,
6684,,,0.0025,,,,
6685,,,0.0025,,,,
6686,,,0.0025,,,,
6687,,,0.0025,,,,
6688,,,0.0025,,,,
6689,,,0.0025,,,,
6690,,,0.0025,,,,
6691,,,0.0025,,,,
6692,,,0.0025,,,,
6693,,,0.0025,,,,
6694,,,0.0025,,,,
6695,,,0.0025,,,,
6696,,,0.0025,,,,
6697,,,0.0025,,,,
6698,,,0.0025,,,,
6699,,,0.0025,,,,
6700,,,0.0025,,,,
6701,,,0.0025,,,,
6702,,,0.0025,,,,
6703,,,0.0025,,,,
6704,,,0.0025,,,,
6705,,,0.0025,,,,
6706,,,0.0025,,,,
6707,,,0.0025,,,,
6708,,,0.0025,,,,
6709,,,0.0025,,,,
6710,,,0.0025,,,,
6711,,,0.0025,,,,
6712,,,0.0025,,,,
6713,,,0.0025,,,,
6714,,,0.0025,,,,
6715,,,0.0025,,,,
6716,,,0.0025,,,,
6717,,,0.0025,,,,
6718,,,0.0025,,,,
6719,,,0.0025,,,,
6720,,,0.0025,,,,
6721,,,0.0025,,,,
6722,,,0.0025,,,,
6723,,,0.0025,,,,
6724,,,0.0025,,,,
6725,,,0.0025,,,,
6726,,,0.0025,,,,
6727,,,0.0025,,,,
6728,,,0.0025,,,,
6729,,,0.0025,,,,
6730,,,0.0025,,,,
6731,,,0.0025,,,,
6732,,,0.0025,,,,
6733,,,0.0025,,,,
6734,,,0.0025,,,,
6735,,,0.0025,,,,
6736,,,0.0025,,,,
6737,,,0.0025,,,,
6738,,,0.0025,,,,
6739,,,0.0025,,,,
6740,,,0.0025,,,,
6741,,,0.0025,,,,
6742,,,0.0025,,,,
6743,,,0.0025,,,,
6744,,,0.0025,,,,
6745,,,0.0025,,,,
6746,,,0.0025,,,,
6747,,,0.0025,,,,
6748,,,0.0025,,,,
6749,,,0.0025,,,,
6750,,,0.0025,,,,
6751,,,0.0025,,,,
6752,,,0.0025,,,,
6753,,,0.0025,,,,
6754,,,0.0025,,,,
6755,,,0.0025,,,,
6756,,,0.0025,,,,
6757,,,0.0025,,,,
6758,,,0.0025,,,,
6759,,,0.0025,,,,
6760,,,0.0025,,,,
6761,,,0.0025,,,,
6762,,,0.0025,,,,
6763,,,0.0025,,,,
6764,,,0.0025,,,,
6765,,,0.0025,,,,
6766,,,0.0025,,,,
6767,,,0.0025,,,,
6768,,,0.0025,,,,
6769,,,0.0025,,,,
6770,,,0.0025,,,,
6771,,,0.0025,,,,
6772,,,0.0025,,,,
6773,,,0.0025,,,,
6774,,,0.0025,,,,
6775,,,0.0025,,,,
6776,,,0.0025,,,,
6777,,,0.0025,,,,
6778,,,0.0025,,,,
6779,,,0.0025,,,,
6780,,,0.0025,,,,
6781,,,0.0025,,,,
6782,,,0.0025,,,,
6783,,,0.0025,,,,
6784,,,0.0025,,,,
6785,,,0.0025,,,,
6786,,,0.0025,,,,
6787,,,0.0025,,,,
6788,,,0.0025,,,,
6789,,,0.0025,,,,
6790,,,0.0025,,,,
6791,,,0.0025,,,,
6792,,,0.0025,,,,
6793,,,0.0025,,,,
6794,,,0.0025,,,,
6795,,,0.0025,,,,
6796,,,0.0025,,,,
6797,,,0.0025,,,,
6798,,,0.0025,,,,
6799,,,0.0025,,,,
6800,,,0.0025,,,,
6801,,,0.0025,,,,
6802,,,0.0025,,,,
6803,,,0.0025,,,,
6804,,,0.0025,,,,
6805,,,0.0025,,,,
6806,,,0.0025,,,,
6807,,,0.0025,,,,
6808,,,0.0025,,,,
6809,,,0.0025,,,,
6810,,,0.0025,,,,
6811,,,0.0025,,,,
6812,,,0.0025,,,,
6813,,,0.0025,,,,
6814,,,0.0025,,,,
6815,,,0.0025,,,,
6816,,,0.0025,,,,
6817,,,0.0025,,,,
6818,,,0.0025,,,,
6819,,,0.0025,,,,
6820,,,0.0025,,,,
6821,,,0.0025,,,,
6822,,,0.0025,,,,
6823,,,0.0025,,,,
6824,,,0.0025,,,,
6825,,,0.0025,,,,
6826,,,0.0025,,,,
6827,,,0.0025,,,,
6828,,,0.0025,,,,
6829,,,0.0025,,,,
6830,,,0.0025,,,,
6831,,,0.0025,,,,
6832,,,0.0025,,,,
6833,,,0.0025,,,,
6834,,,0.0025,,,,
6835,,,0.0025,,,,
6836,,,0.0025,,,,
6837,,,0.0025,,,,
6838,,,0.0025,,,,
6839,,,0.0025,,,,
6840,,,0.0025,,,,
6841,,,0.0025,,,,
6842,,,0.0025,,,,
